lon_west,lat_south,lon_east,lat_north,area_ha,forest_share,mean_treecover_pct,loss_share_2001_2019_pct,loss_years_2001_2019,recent_loss_2017_2019_pct,peak_year_loss_pct,future_loss_2020_2024_pct,label,tile
47.96742,59.28081,48.03142,59.32081,1674.65,0.8961,80.18,7.5313,14,1.5344,1.7289,0.0592,0,60N_040E
46.66445,58.50356,46.72845,58.54356,1712.49,0.5389,81.58,2.4738,6,1.0593,0.8436,0.5071,0,60N_040E
44.73186,59.1486,44.79586,59.1886,1681.12,0.9996,87.18,7.7372,5,0.0024,4.8996,0.0332,0,60N_040E
41.88491,54.97312,41.94891,55.01312,1880.06,0.8332,73.78,31.989,17,1.6863,20.4659,2.5314,1,60N_040E
47.94473,57.10678,48.00873,57.14678,1779.63,0.3145,76.11,1.0087,3,0.045,0.2794,0.0568,0,60N_040E
44.3349,54.58574,44.3989,54.62574,1898.01,0.9112,83.69,0.0569,0,0.0213,0.0261,1.028,1,60N_040E
44.09046,54.08688,44.15446,54.12688,1920.98,0.3455,77.35,1.0538,3,0.0687,0.5115,0.6962,0,60N_040E
48.53073,57.10316,48.59473,57.14316,1779.81,0.388,79.78,0.3647,1,0.0758,0.1042,0.3457,0,60N_040E
46.74061,59.22619,46.80461,59.26619,1677.33,0.9913,83.64,4.1569,8,0.0948,0.9709,0.0213,0,60N_040E
44.55433,57.89363,44.61833,57.93363,1741.95,0.9699,79.68,1.5495,2,0.0308,0.9407,0.0166,0,60N_040E
46.6696,56.86605,46.7336,56.90605,1791.1,0.9929,86.96,25.2544,11,0.5924,17.4286,2.3671,1,60N_040E
46.897,55.28019,46.961,55.32019,1865.77,0.9701,81.63,8.1828,11,0.7271,1.5561,0.9975,0,60N_040E
43.08894,59.0703,43.15294,59.1103,1684.93,0.8821,84.95,0.7603,2,0.0,0.353,0.9404,0,60N_040E
40.21451,58.44795,40.27851,58.48795,1715.19,0.8496,81.98,9.503,15,0.27,1.2743,0.0639,0,60N_040E
43.35606,57.44295,43.42006,57.48295,1763.58,0.7691,72.9,3.5954,10,0.3553,0.6467,0.0876,0,60N_040E
41.14544,54.49187,41.20944,54.53187,1902.34,0.6798,75.46,12.3228,18,0.6798,2.883,2.8468,1,60N_040E
43.04158,58.66852,43.10558,58.70852,1704.48,0.6886,82.38,6.2553,13,1.7121,1.2054,3.0942,1,60N_040E
45.53848,56.17193,45.60248,56.21193,1823.97,0.5002,75.38,0.6914,3,0.019,0.2107,0.1397,0,60N_040E
45.95526,58.45773,46.01926,58.49773,1714.72,0.9986,86.95,3.369,5,1.2915,0.9217,3.9729,1,60N_040E
44.28851,59.14667,44.35251,59.18667,1681.21,0.9999,87.36,18.5014,4,18.0109,16.0121,6.9459,1,60N_040E
43.97716,57.91333,44.04116,57.95333,1741.0,0.9402,76.37,3.8889,8,0.071,0.7624,0.3885,0,60N_040E
40.79857,59.09659,40.86257,59.13659,1683.65,0.9292,83.65,4.7951,8,2.702,1.7217,16.7467,1,60N_040E
43.00426,57.95106,43.06826,57.99106,1739.18,0.8746,84.28,12.6736,15,3.0127,2.1981,10.6515,1,60N_040E
48.70327,57.15751,48.76727,57.19751,1777.21,0.3918,79.8,0.0474,0,0.0,0.0261,0.0,0,60N_040E
46.4613,57.9115,46.5253,57.9515,1741.09,0.93,84.07,5.2281,11,1.9501,1.2939,2.2438,1,60N_040E
49.35153,58.98017,49.41553,59.02017,1689.33,0.7506,81.46,13.4717,17,2.2528,1.7887,4.6896,1,60N_040E
48.069,58.1663,48.133,58.2063,1728.8,0.9135,85.0,6.4045,16,0.2203,0.7319,0.3386,0,60N_040E
45.51199,54.1292,45.57599,54.1692,1919.04,0.5331,78.44,0.7392,2,0.1232,0.1445,0.1303,0,60N_040E
43.16006,58.02515,43.22406,58.06515,1735.61,0.946,83.69,16.6593,14,7.5713,3.1332,13.7764,1,60N_040E
46.09253,56.09696,46.15653,56.13696,1827.5,0.93,87.68,0.5091,2,0.0,0.1563,0.0,0,60N_040E
45.44898,57.70129,45.51298,57.74129,1751.19,0.9389,80.29,2.8096,9,1.2696,0.843,3.4642,1,60N_040E
49.39507,56.54905,49.45907,56.58905,1806.14,0.8589,83.51,0.3956,1,0.0616,0.1161,0.1326,0,60N_040E
46.37242,57.09424,46.43642,57.13424,1780.24,0.9838,88.23,1.1606,4,0.1137,0.3008,2.2239,1,60N_040E
42.33457,57.40285,42.39857,57.44285,1765.5,0.4688,82.14,0.5567,3,0.0,0.1753,0.0,0,60N_040E
49.7022,55.71973,49.7662,55.75973,1845.23,0.3932,75.16,0.2179,0,0.1492,0.0971,0.0,0,60N_040E
42.49205,59.67513,42.55605,59.71513,1655.34,0.9928,88.82,0.3884,1,0.0095,0.2771,0.1611,0,60N_040E
46.53728,53.76502,46.60128,53.80502,1935.71,0.571,78.46,1.6533,6,0.2037,0.3765,0.1468,0,60N_040E
46.95529,53.63982,47.01929,53.67982,1941.43,0.6774,80.53,4.0936,10,1.7082,1.272,5.8209,1,60N_040E
41.51571,51.392,41.57971,51.432,2042.41,0.5385,76.29,1.6891,6,0.0,0.5473,2.3928,1,60N_040E
41.46787,58.88528,41.53187,58.92528,1693.95,0.9571,84.39,1.9752,5,0.0189,0.4145,0.0379,0,60N_040E
49.36437,57.98265,49.42837,58.02265,1737.66,0.543,78.04,6.0864,13,0.4998,1.5415,2.4866,1,60N_040E
40.22972,56.89956,40.29372,56.93956,1789.5,0.9513,81.18,3.0507,10,0.1563,0.5377,1.0182,1,60N_040E
46.14691,57.07302,46.21091,57.11302,1781.24,0.9962,84.81,2.8947,10,0.7201,0.5259,0.4239,0,60N_040E
45.48308,53.66313,45.54708,53.70313,1940.37,0.4709,80.08,0.0024,0,0.0,0.0024,0.0024,0,60N_040E
47.70741,56.11182,47.77141,56.15182,1826.79,0.3462,75.11,0.296,1,0.1516,0.1516,0.0,0,60N_040E
42.10309,56.36291,42.16709,56.40291,1814.95,0.8409,75.2,2.7433,5,0.0308,1.0708,0.1444,0,60N_040E
40.73286,54.75912,40.79686,54.79912,1889.98,0.9483,85.73,0.2439,0,0.0,0.0521,0.0426,0,60N_040E
41.7106,56.73848,41.7746,56.77848,1797.17,0.7821,83.71,11.6609,14,2.0793,1.767,0.4997,0,60N_040E
46.04494,58.32839,46.10894,58.36839,1720.97,0.9462,85.84,6.7231,12,0.5117,1.4754,0.9098,0,60N_040E
47.76746,56.11854,47.83146,56.15854,1826.48,0.4631,72.94,0.3458,0,0.0118,0.0947,0.0,0,60N_040E
42.47189,53.78578,42.53589,53.82578,1934.76,0.9992,86.0,8.7907,14,1.895,1.2458,2.7691,1,60N_040E
43.73695,54.74772,43.80095,54.78772,1890.51,0.5293,81.51,1.566,7,0.109,0.3672,0.0,0,60N_040E
45.91633,52.91444,45.98033,52.95444,1974.37,0.6648,80.73,6.0507,14,0.1492,0.8833,0.0758,0,60N_040E
42.97667,56.07835,43.04067,56.11835,1828.37,0.7223,72.12,4.1838,7,0.0498,1.3552,0.2275,0,60N_040E
47.00547,57.05121,47.06947,57.09121,1782.29,0.9954,87.19,18.6037,19,3.6338,2.4848,5.54,1,60N_040E
42.81246,57.44014,42.87646,57.48014,1763.71,0.5163,78.65,0.6016,2,0.0,0.1019,0.0497,0,60N_040E
41.06614,55.89631,41.13014,55.93631,1836.93,0.7443,80.98,8.4373,12,2.4183,1.4873,2.7004,1,60N_040E
49.03631,58.00308,49.10031,58.04308,1736.67,0.7599,78.05,5.8543,15,0.2771,1.0205,0.6372,0,60N_040E
45.78921,53.90764,45.85321,53.94764,1929.19,0.8012,85.8,2.3168,4,2.0467,1.4213,0.2393,0,60N_040E
45.15729,53.3036,45.22129,53.3436,1956.74,0.877,82.83,3.8399,7,1.3548,0.9782,0.8622,0,60N_040E
41.08403,55.71489,41.14803,55.75489,1845.45,0.8754,82.91,5.8504,14,1.6908,1.0609,2.6264,1,60N_040E
43.02195,53.54884,43.08595,53.58884,1945.58,0.4219,79.55,0.4287,0,0.0,0.0995,0.0,0,60N_040E
42.38519,58.00819,42.44919,58.04819,1736.43,0.5531,76.54,6.4205,9,2.4582,1.4615,2.6852,1,60N_040E
47.92061,58.54465,47.98461,58.58465,1710.5,0.5896,80.46,2.4772,5,0.1752,1.0019,0.6111,0,60N_040E
46.928,58.2337,46.992,58.2737,1725.55,0.9974,84.57,5.4733,16,1.1273,0.8786,5.4941,1,60N_040E
40.31721,55.55714,40.38121,55.59714,1852.84,0.936,75.11,1.009,2,0.0592,0.4216,0.1184,0,60N_040E
46.90283,57.95319,46.96683,57.99319,1739.08,0.9776,84.27,0.4479,1,0.0118,0.2891,0.0853,0,60N_040E
47.79328,56.87554,47.85728,56.91554,1790.65,0.5732,84.54,3.2598,9,0.597,1.0068,1.701,1,60N_040E
41.26759,54.90945,41.33159,54.94945,1883.02,0.362,64.81,1.2622,5,0.0237,0.2344,0.5115,0,60N_040E
42.5406,50.49016,42.6046,50.53016,2082.02,0.3406,78.6,0.0071,0,0.0071,0.0071,0.0,0,60N_040E
45.78679,56.85353,45.85079,56.89353,1791.69,0.9956,84.22,0.0497,0,0.0,0.0426,0.0,0,60N_040E
44.86091,57.04472,44.92491,57.08472,1782.6,0.7265,84.96,3.9691,6,0.0426,1.4254,0.2843,0,60N_040E
48.50817,58.36295,48.57217,58.40295,1719.3,0.5814,75.31,0.2582,0,0.0805,0.0805,0.0355,0,60N_040E
47.10741,59.2338,47.17141,59.2738,1676.95,0.9999,86.25,0.3386,1,0.1918,0.1634,22.0861,1,60N_040E
46.79727,58.7023,46.86127,58.7423,1702.84,0.9606,79.88,2.8074,6,0.1634,0.9953,0.0237,0,60N_040E
48.8581,53.2995,48.9221,53.3395,1956.93,0.9867,78.8,0.2037,1,0.0,0.1089,0.0071,0,60N_040E
48.47839,56.03322,48.54239,56.07322,1830.5,0.7189,79.9,3.6104,9,0.1516,1.4857,0.8906,0,60N_040E
41.80009,58.05266,41.86409,58.09266,1734.29,0.6835,83.19,6.1091,15,1.1227,1.3288,2.7553,1,60N_040E
41.25351,58.96232,41.31751,59.00232,1690.2,0.999,85.69,2.1717,4,0.0308,1.2623,0.1208,0,60N_040E
46.94412,55.10855,47.00812,55.14855,1873.76,0.9924,82.16,3.1547,7,0.4146,0.798,0.8103,0,60N_040E
40.42804,58.85814,40.49204,58.89814,1695.27,0.8709,83.86,16.7046,17,3.5886,2.092,9.385,1,60N_040E
46.63763,53.8253,46.70163,53.8653,1932.96,0.8206,84.46,1.0944,4,0.4478,0.1824,1.0733,1,60N_040E
40.57119,54.2423,40.63519,54.2823,1913.83,0.3382,76.68,0.3908,1,0.0639,0.1492,0.0,0,60N_040E
43.93067,58.39379,43.99467,58.43379,1717.8,0.9092,82.02,14.9732,11,5.1356,2.4891,5.5246,1,60N_040E
41.11072,56.70537,41.17472,56.74537,1798.73,0.7028,81.0,11.1099,14,1.5418,2.2769,1.3617,1,60N_040E
41.92926,56.20954,41.99326,56.24954,1822.19,0.5496,80.7,3.5268,10,0.3481,0.7391,1.0709,1,60N_040E
41.38214,55.70361,41.44614,55.74361,1845.98,0.563,78.11,6.9582,16,0.5471,0.9237,1.7576,1,60N_040E
40.6234,58.18817,40.6874,58.22817,1727.75,0.8144,83.16,7.0816,9,0.2865,1.5924,0.8387,0,60N_040E
46.1917,52.16318,46.2557,52.20318,2008.13,0.9511,82.03,0.2013,0,0.0355,0.0663,0.0,0,60N_040E
45.90237,52.811,45.96637,52.851,1979.04,0.3341,81.66,2.8393,9,0.1137,0.8099,0.0948,0,60N_040E
40.70261,54.67777,40.76661,54.71777,1893.74,0.9074,80.37,0.1989,1,0.1847,0.1847,0.0,0,60N_040E
43.76486,58.54635,43.82886,58.58635,1710.41,0.801,84.27,3.4018,6,1.3102,1.3102,8.9573,1,60N_040E
43.6103,57.07762,43.6743,57.11762,1781.03,0.5294,79.88,5.4858,13,2.1362,1.4803,1.8029,1,60N_040E
48.48307,58.78408,48.54707,58.82408,1698.87,0.6741,75.88,3.7967,9,0.4358,0.8406,0.3434,0,60N_040E
41.90325,59.60874,41.96725,59.64874,1658.6,0.8851,86.38,7.6731,11,0.1943,2.033,0.0592,0,60N_040E
47.56984,53.40386,47.63384,53.44386,1952.18,0.4594,75.39,3.9347,11,0.5448,0.9452,0.1682,0,60N_040E
42.51429,58.83343,42.57829,58.87343,1696.48,0.7497,84.75,3.3045,3,2.8308,2.2554,5.2579,1,60N_040E
41.84361,59.64043,41.90761,59.68043,1657.05,0.9234,87.15,7.0761,7,0.8764,3.2034,3.8804,1,60N_040E
47.63977,58.99833,47.70377,59.03833,1688.44,0.9311,83.94,5.9951,13,0.9974,1.8257,1.3173,1,60N_040E
43.3836,57.00778,43.4476,57.04778,1784.35,0.4902,76.71,4.4182,11,1.726,0.9305,2.9738,1,60N_040E
41.52264,55.29248,41.58664,55.33248,1865.2,0.8858,73.96,16.1559,18,7.3617,4.6662,5.3389,1,60N_040E
44.5285,58.90333,44.5925,58.94333,1693.07,0.9511,84.41,8.478,9,3.4811,2.1185,25.7689,1,60N_040E
44.70778,58.27404,44.77178,58.31404,1723.59,0.3756,74.9,1.8433,6,0.3886,0.3862,0.2061,0,60N_040E
47.89391,59.42223,47.95791,59.46223,1667.74,0.8779,82.55,40.6809,14,0.0663,7.2658,1.5327,1,60N_040E
46.08252,55.78679,46.14652,55.82679,1842.07,0.5825,85.1,0.0071,0,0.0071,0.0071,0.0,0,60N_040E
42.81329,55.65785,42.87729,55.69785,1848.12,0.8542,66.01,30.266,10,0.135,26.1631,0.0498,0,60N_040E
40.55698,54.95289,40.62098,54.99289,1881.0,0.7712,78.81,46.5016,8,0.1422,40.8783,0.4004,0,60N_040E
45.65222,57.98199,45.71622,58.02199,1737.7,0.437,81.97,7.2676,16,1.2172,1.2053,1.5086,1,60N_040E
49.13765,58.27754,49.20165,58.31754,1723.42,0.9082,80.55,13.8627,18,2.239,1.8643,0.2227,0,60N_040E
41.04633,59.71426,41.11033,59.75426,1653.41,0.9732,86.25,8.9695,6,1.2062,4.6481,7.7153,1,60N_040E
40.35733,58.54781,40.42133,58.58781,1710.34,0.7632,83.29,15.5594,16,1.8122,3.6439,3.8263,1,60N_040E
42.83254,55.31,42.89654,55.35,1864.39,0.9235,85.08,2.7126,7,0.0379,0.5211,0.3742,0,60N_040E
44.04339,54.96783,44.10739,55.00783,1880.3,0.9612,85.41,1.8447,4,0.6346,0.8407,0.0545,0,60N_040E
48.56492,55.3648,48.62892,55.4048,1861.82,0.3738,66.08,0.0521,0,0.0,0.0474,0.0,0,60N_040E
47.35269,54.4479,47.41669,54.4879,1904.37,0.7713,81.08,11.4317,16,0.8907,1.7409,0.9595,0,60N_040E
41.75455,56.37133,41.81855,56.41133,1814.55,0.6487,84.18,4.8007,12,0.2842,1.0159,4.0927,1,60N_040E
47.5851,56.00306,47.6491,56.04306,1831.91,0.3304,77.36,0.0711,0,0.0,0.0355,0.0142,0,60N_040E
48.12148,56.15057,48.18548,56.19057,1824.97,0.3506,78.36,1.5161,5,0.1113,0.5282,0.3813,0,60N_040E
43.63376,56.40363,43.69776,56.44363,1813.03,0.5118,73.25,2.8385,9,0.0379,0.4905,0.0521,0,60N_040E
45.03961,57.16049,45.10361,57.20049,1777.08,0.362,81.33,2.4308,7,0.2654,0.6254,0.9145,0,60N_040E
40.99539,55.79538,41.05939,55.83538,1841.67,0.7305,81.27,7.5065,15,1.0043,1.3857,7.2204,1,60N_040E
41.71876,57.52826,41.78276,57.56826,1759.49,0.8032,82.38,9.8648,12,4.8981,1.7762,2.1417,1,60N_040E
42.25504,59.71602,42.31904,59.75602,1653.33,0.7905,83.53,0.3268,1,0.2415,0.2178,0.3365,0,60N_040E
47.49948,52.00299,47.56348,52.04299,2015.29,0.4428,66.83,0.1776,0,0.0024,0.0521,0.0,0,60N_040E
44.60677,59.59633,44.67077,59.63633,1659.21,0.8463,85.17,6.6758,6,0.0355,3.1723,0.9714,0,60N_040E
41.21197,58.20089,41.27597,58.24089,1727.13,0.6731,83.22,1.2859,6,0.2794,0.2581,2.5142,1,60N_040E
42.08182,53.55732,42.14582,53.59732,1945.19,0.9356,81.55,23.6845,17,1.952,17.2559,0.0782,0,60N_040E
45.84479,56.45593,45.90879,56.49593,1810.55,0.9459,80.31,0.109,0,0.064,0.0545,0.5212,0,60N_040E
47.06612,54.18339,47.13012,54.22339,1916.54,0.9872,84.07,8.1907,18,1.1368,1.0826,0.341,0,60N_040E
44.30073,54.41293,44.36473,54.45293,1905.98,0.8933,83.39,0.988,2,0.7724,0.41,0.2891,0,60N_040E
43.99424,54.17881,44.05824,54.21881,1916.75,0.847,78.7,5.4538,15,0.4359,1.649,0.9193,0,60N_040E
44.26319,55.13629,44.32719,55.17629,1872.47,0.8682,80.03,11.3595,16,2.9009,1.7718,1.4024,1,60N_040E
42.73624,54.561,42.80024,54.601,1899.15,0.9699,85.38,5.2141,15,0.957,0.7914,5.342,1,60N_040E
42.1018,57.36955,42.1658,57.40955,1767.09,0.5015,80.91,0.3245,1,0.0047,0.1279,0.0261,0,60N_040E
47.43306,59.44438,47.49706,59.48438,1666.66,0.9548,82.78,14.009,9,2.4812,5.3842,4.6606,1,60N_040E
40.81985,59.65148,40.88385,59.69148,1656.51,0.8959,84.79,8.6066,12,0.9068,1.2862,0.0024,0,60N_040E
47.53728,57.00608,47.60128,57.04608,1784.44,0.3813,80.11,1.2081,5,0.1302,0.2725,1.1867,1,60N_040E
46.79509,58.26882,46.85909,58.30882,1723.85,0.5512,83.49,3.3157,8,0.7534,0.7388,3.1519,1,60N_040E
45.81282,56.62617,45.87682,56.66617,1802.49,0.9865,79.56,2.9371,8,0.398,0.7081,5.272,1,60N_040E
48.60162,57.83056,48.66562,57.87056,1744.98,0.5557,76.88,2.5006,4,0.071,1.0255,0.1207,0,60N_040E
43.86538,53.59972,43.92938,53.63972,1943.27,0.36,70.14,8.1523,10,0.0,3.3681,0.0,0,60N_040E
44.47204,52.38414,44.53604,52.42414,1998.24,0.4168,74.8,1.1848,3,0.0142,0.6943,0.0403,0,60N_040E
46.043,54.15047,46.107,54.19047,1918.06,0.678,79.95,0.7293,3,0.2273,0.2084,0.0426,0,60N_040E
48.24151,58.01182,48.30551,58.05182,1736.25,0.7239,83.27,4.6871,11,0.1563,0.8172,2.5559,1,60N_040E
41.34517,57.66847,41.40917,57.70847,1752.77,0.4359,79.78,0.9473,3,0.0237,0.2155,0.0616,0,60N_040E
44.33046,59.62332,44.39446,59.66332,1657.88,0.9213,85.54,22.4407,16,1.6937,3.4653,5.1748,1,60N_040E
